time,Speed,Dir
2019-05-05 17:00:00,3.4753,202.42
2019-05-05 17:10:00,3.7443999999999997,206.52999999999997
2019-05-05 17:20:00,3.7318999999999996,187.07999999999998
2019-05-05 17:30:00,3.6052999999999997,188.06
2019-05-05 17:40:00,3.5841000000000003,183.98999999999995
2019-05-05 17:50:00,3.5193,179.13
2019-05-05 18:00:00,4.0973,185.97
2019-05-05 18:10:00,3.6897000000000006,212.33
2019-05-05 18:20:00,3.5790000000000006,214.75
2019-05-05 18:30:00,3.5982,198.10000000000002
2019-05-05 18:40:00,4.190099999999999,205.25
2019-05-05 18:50:00,5.3042,215.68
2019-05-05 19:00:00,4.7974,212.45999999999998
2019-05-05 19:10:00,4.273300000000001,221.13000000000002
2019-05-05 19:20:00,2.9103000000000003,209.69
2019-05-05 19:30:00,4.2992,203.23
2019-05-05 19:40:00,3.992000000000001,220.4
2019-05-05 19:50:00,4.1211,224.76
2019-05-05 20:00:00,3.4580999999999995,215.72999999999996
2019-05-05 20:10:00,3.7720000000000007,210.7
2019-05-05 20:20:00,4.2431,212.72999999999996
2019-05-05 20:30:00,4.061100000000001,198.13000000000002
2019-05-05 20:40:00,3.4891999999999994,192.06
2019-05-05 20:50:00,3.4605000000000006,189.58
2019-05-05 21:00:00,3.1829,184.87
2019-05-05 21:10:00,2.7667,193.23999999999998
2019-05-05 21:20:00,2.229,192.96999999999997
2019-05-05 21:30:00,2.2784999999999997,200.12
2019-05-05 21:40:00,2.9724999999999997,228.25
2019-05-05 21:50:00,1.7899999999999998,213.19800000000004
2019-05-05 22:00:00,2.3024,83.36300000000001
2019-05-05 22:10:00,1.9129,68.952
2019-05-05 22:20:00,1.5452000000000001,117.61099999999999
2019-05-05 22:30:00,0.8116,178.83999999999997
2019-05-05 22:40:00,0.5912,241.82
2019-05-05 22:50:00,0.7722,194.97
2019-05-05 23:00:00,1.4447999999999996,61.94499999999999
2019-05-05 23:10:00,0.8513999999999999,119.12799999999997
2019-05-05 23:20:00,0.7115,154.827
2019-05-05 23:30:00,2.0621,281.8402
2019-05-05 23:40:00,1.6435000000000002,234.16099999999997
2019-05-05 23:50:00,1.9877000000000002,334.01000000000005
2019-05-06 00:00:00,2.731,284.18330000000003
2019-05-06 00:10:00,2.3473,308.0611
2019-05-06 00:20:00,1.9510999999999998,279.4525
2019-05-06 00:30:00,1.3929,199.217
2019-05-06 00:40:00,1.1099999999999999,87.73889999999999
2019-05-06 00:50:00,1.0915,197.1385
2019-05-06 01:00:00,1.7248000000000006,298.41999999999996
2019-05-06 01:10:00,1.4327999999999999,320.64
2019-05-06 01:20:00,1.9503999999999997,340.80000000000007
2019-05-06 01:30:00,1.8820000000000001,316.24330000000003
2019-05-06 01:40:00,1.5480999999999998,180.08409999999998
2019-05-06 01:50:00,1.8670000000000002,74.185
2019-05-06 02:00:00,2.2793,349.49999999999994
2019-05-06 02:10:00,2.5373,353.0
2019-05-06 02:20:00,2.3735,351.40000000000003
2019-05-06 02:30:00,2.6557000000000004,345.88000000000005
2019-05-06 02:40:00,2.9221999999999997,345.75999999999993
2019-05-06 02:50:00,2.6795999999999998,314.5132
2019-05-06 03:00:00,2.1258,179.04789999999997
2019-05-06 03:10:00,1.8287999999999998,39.8095
2019-05-06 03:20:00,1.7062000000000002,61.4661
2019-05-06 03:30:00,1.8503999999999998,147.15130000000002
2019-05-06 03:40:00,2.0673999999999997,147.95909999999998
2019-05-06 03:50:00,1.8577,114.42370000000001
2019-05-06 04:00:00,1.7039000000000002,17.552
2019-05-06 04:10:00,1.0257999999999998,30.762700000000002
2019-05-06 04:20:00,0.5177,96.159
2019-05-06 04:30:00,0.46290000000000003,238.19
2019-05-06 04:40:00,0.9112,210.36999999999998
2019-05-06 04:50:00,1.0166,189.47
2019-05-06 05:00:00,0.46799999999999997,207.03999999999996
2019-05-06 05:10:00,0.20600000000000002,172.481
2019-05-06 05:20:00,0.6196,86.8626
2019-05-06 05:30:00,1.2715,179.4852
2019-05-06 05:40:00,1.9488999999999996,110.76049999999998
2019-05-06 05:50:00,2.0168999999999997,319.27340000000004
2019-05-06 06:00:00,1.9799000000000002,315.5553
2019-05-06 06:10:00,2.0614999999999997,349.79999999999995
2019-05-06 06:20:00,2.2011,346.1
2019-05-06 06:30:00,2.6284,339.96000000000004
2019-05-06 06:40:00,2.4242999999999997,346.53000000000003
2019-05-06 06:50:00,2.3167999999999997,345.35
2019-05-06 07:00:00,2.2146,314.2867
2019-05-06 07:10:00,1.5175,110.16100000000002
2019-05-06 07:20:00,1.3904,280.90540000000004
